prefix	as_path	atomic_aggregate	aggregator	communities	timestamp	origin	collector	prepending	loops	ixps	gao_rexford	new_asns	path_poisoning	country	start_time	end_time	event_number	event_type	url	hijack_detected_as_path	hijack_detected_by_bgpmon_peers	hijack_detected_origin_name	hijack_detected_origin_number	hijack_expected_origin_name	hijack_expected_origin_number	hijack_expected_prefix	hijack_more_specific_prefix	leak_detected_by_bgpmon_peers	leak_example_as_path	leaked_prefix	leaked_to_name	leaked_to_number	leaker_as_name	leaker_as_number	leak_origin_as_name	leak_origin_as_number	outage_as_name	outage_as_number	outage_number_prefixes_affected	outage_percent_prefixes_affected	roa_validity	prefix_id	block_id	prefix_block_id	url_1	source
1.79.100.0/22	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1722	0	1722	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.104.0/21	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1723	0	1723	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.112.0/20	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1724	0	1724	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.128.0/19	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1725	0	1725	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.160.0/21	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1726	0	1726	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.168.0/22	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1727	0	1727	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.172.0/22	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1728	0	1728	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.176.0/23	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1729	0	1729	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.178.0/23	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1730	0	1730	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.180.0/23	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1731	0	1731	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.182.0/23	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1732	0	1732	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.216.0/21	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1733	0	1733	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.79.224.0/19	{22742,3257,2914,9605}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340865	9605	22742	0	0	0	0	0	0																												1	1734	0	1734	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.80.0.0/13	{22742,3257,4134}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340907	4134	22742	0	0	0	0	0	0																												1	1735	0	1735	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.81.0.0/21	{22742,3257,4134,134768}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340836	134768	22742	0	0	0	0	0	0																												1	1736	0	1736	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.82.219.0/24	{22742,3257,4134,134768}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340836	134768	22742	0	0	0	0	0	0																												1	1737	0	1737	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.82.232.0/21	{22742,3257,4134,134768}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340836	134768	22742	0	0	0	0	0	0																												1	1738	0	1738	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.82.244.0/24	{22742,3257,4134,134768}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340836	134768	22742	0	0	0	0	0	0																												1	1739	0	1739	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.88.0.0/17	{22742,3257,4134,4847,17429,17429}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340795	17429	22742	1	1	0	0	0	0																												1	1740	0	1740	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.88.128.0/17	{22742,3257,4134,4847,17429,17429}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340795	17429	22742	1	1	0	0	0	0																												1	1741	0	1741	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.89.0.0/17	{22742,3257,4134,4847,17429,17429}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340795	17429	22742	1	1	0	0	0	0																												1	1742	0	1742	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.89.128.0/17	{22742,3257,4134,4847,17429,17429}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340795	17429	22742	1	1	0	0	0	0																												1	1743	0	1743	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.90.0.0/17	{22742,3257,4134,4847,17429,17429}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340795	17429	22742	1	1	0	0	0	0																												1	1744	0	1744	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.90.128.0/17	{22742,3257,4134,4847,17429,17429}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1611338240	17429	22742	1	1	0	0	0	0																												1	1745	0	1745	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.91.0.0/17	{22742,3257,4134,4847,17429,17429}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1611338240	17429	22742	1	1	0	0	0	0																												1	1746	0	1746	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.91.128.0/17	{22742,3257,4134,4847,17429,17429}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340795	17429	22742	1	1	0	0	0	0																												1	1747	0	1747	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.92.0.0/20	{22742,3257,4134}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340907	4134	22742	0	0	0	0	0	0																												1	1748	0	1748	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.93.0.0/16	{22742,3257,4134,4847}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340957	4847	22742	0	0	0	0	0	0																												1	1749	0	1749	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.94.0.0/17	{22742,3257,4837,4808}			3257:6520 3257:8046 3257:30083 3257:50002 3257:51200 3257:51202	1610439118	4808	22742	0	0	0	0	0	0																												1	1750	0	1750	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.94.128.0/17	{22742,3257,4837,4808}			3257:6520 3257:8046 3257:30083 3257:50002 3257:51200 3257:51202	1610439118	4808	22742	0	0	0	0	0	0																												1	1751	0	1751	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.95.0.0/17	{22742,3257,4837,4808}			3257:6520 3257:8046 3257:30083 3257:50002 3257:51200 3257:51202	1610439118	4808	22742	0	0	0	0	0	0																												1	1752	0	1752	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.95.128.0/17	{22742,3257,4837,4808}			3257:6520 3257:8046 3257:30083 3257:50002 3257:51200 3257:51202	1610439118	4808	22742	0	0	0	0	0	0																												1	1753	0	1753	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.96.0.0/12	{22742,6939,4766,4766,4766,4766}				1607563872	4766	22742	1	1	0	0	0	0																												1	1754	0	1754	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.118.0.0/24	{22742,3257,2914,9304,137753}	True	137753	3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340883	137753	22742	0	0	0	0	0	0																												1	1755	0	1755	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.118.32.0/24	{22742,3257,137753}			3257:4000 3257:8790 3257:50001 3257:50110 3257:53100 3257:53101	1610340964	137753	22742	0	0	0	0	0	0																												1	1756	0	1756	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.119.0.0/17	{22742,3257,4134,23724}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340954	23724	22742	0	0	0	0	0	0																												1	1757	0	1757	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.119.128.0/18	{22742,3257,4134,4847}			3257:6520 3257:8040 3257:30434 3257:50002 3257:51100 3257:51101	1610340957	4847	22742	0	0	0	0	0	0																												1	1758	0	1758	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.119.192.0/21	{22742,3257,4837,4808}			3257:6520 3257:8046 3257:30083 3257:50002 3257:51200 3257:51202	1610435315	4808	22742	0	0	0	0	0	0																												1	1759	0	1759	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.119.200.0/22	{22742,3257,4837,4808}			3257:6520 3257:8046 3257:30083 3257:50002 3257:51200 3257:51202	1610435315	4808	22742	0	0	0	0	0	0																												1	1760	0	1760	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.119.204.0/24	{22742,3257,4837,4808,59034}			3257:6520 3257:8046 3257:30083 3257:50002 3257:51200 3257:51202	1610435315	59034	22742	0	0	0	0	0	0																												1	1761	0	1761	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.120.0.0/13	{22742,3257,4637,1221}			3257:8046 3257:30328 3257:50002 3257:51200 3257:51202	1610340820	1221	22742	0	0	0	0	0	0																												0	1762	0	1762	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.128.0.0/11	{22742,3257,4637,1221}			3257:8167 3257:30311 3257:50002 3257:51200 3257:51201	1610340929	1221	22742	0	0	0	0	0	0																												0	1763	0	1763	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.160.0.0/12	{22742,3257,1239,9680,3462}			3257:8834 3257:30493 3257:50002 3257:51100 3257:51101	1610340826	3462	22742	0	0	0	0	0	0																												0	1764	0	1764	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.160.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1765	0	1765	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.160.162.0/24	{22742,3257,701,9680,3462}			3257:8187 3257:30189 3257:50002 3257:51100 3257:51101	1610958704	3462	22742	0	0	0	0	0	0																												0	1766	0	1766	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.161.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1767	0	1767	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.162.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1768	0	1768	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.163.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1769	0	1769	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.163.26.0/24	{22742,3257,701,9680,3462}			3257:8187 3257:30189 3257:50002 3257:51100 3257:51101	1610958704	3462	22742	0	0	0	0	0	0																												0	1770	0	1770	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.163.31.0/24	{22742,3257,701,9680,3462}			3257:8187 3257:30189 3257:50002 3257:51100 3257:51101	1610958704	3462	22742	0	0	0	0	0	0																												0	1771	0	1771	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.164.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1772	0	1772	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.165.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1773	0	1773	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.166.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1774	0	1774	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.167.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1775	0	1775	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.168.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1776	0	1776	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.169.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1777	0	1777	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.170.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1778	0	1778	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.171.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1779	0	1779	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.172.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1780	0	1780	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.173.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1781	0	1781	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.174.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1782	0	1782	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.174.51.0/24	{22742,3257,701,9680,3462}			3257:8187 3257:30189 3257:50002 3257:51100 3257:51101	1610958704	3462	22742	0	0	0	0	0	0																												0	1783	0	1783	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.175.0.0/16	{22742,3257,1299,9680,3462}			3257:8138 3257:30456 3257:50002 3257:51100 3257:51105	1610340838	3462	22742	0	0	0	0	0	0																												0	1784	0	1784	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.0.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1785	0	1785	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.4.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1786	0	1786	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.8.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1787	0	1787	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.12.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1788	0	1788	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.16.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1789	0	1789	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.20.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1790	0	1790	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.24.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1791	0	1791	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.28.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1792	0	1792	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.32.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1793	0	1793	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.36.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1794	0	1794	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.40.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1795	0	1795	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.44.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1796	0	1796	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.48.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1797	0	1797	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.52.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1798	0	1798	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.56.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1799	0	1799	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.60.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1800	0	1800	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.64.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1801	0	1801	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.68.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1802	0	1802	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.72.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1803	0	1803	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.76.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1804	0	1804	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.80.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1805	0	1805	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.84.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1806	0	1806	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.88.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1807	0	1807	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.92.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1808	0	1808	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.96.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1809	0	1809	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.100.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1810	0	1810	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.104.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1811	0	1811	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.108.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1812	0	1812	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.112.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1813	0	1813	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.116.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1814	0	1814	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.120.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1815	0	1815	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.124.0/22	{22742,3257,2914,3786,38091,9845}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340867	9845	22742	0	0	0	0	0	0																												1	1816	0	1816	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.128.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1817	0	1817	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.132.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1818	0	1818	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.136.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1819	0	1819	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.140.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1820	0	1820	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.144.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1821	0	1821	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.148.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1822	0	1822	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.152.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1823	0	1823	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.156.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1824	0	1824	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.160.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1825	0	1825	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.164.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1826	0	1826	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.168.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1827	0	1827	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.172.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1828	0	1828	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.176.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1829	0	1829	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.180.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1830	0	1830	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.184.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1831	0	1831	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
1.176.188.0/22	{22742,3257,2914,3786,38091,9845,10066}			3257:8162 3257:30500 3257:50002 3257:51100 3257:51105	1610340763	10066	22742	0	0	0	0	0	0																												1	1832	0	1832	/data/mrt_cache/local_files/2021_01_22.mrt	local_file
